Drug,Cell,labels
354258,OVCAR_8,1.0
698037,CAKI_1,0.0
139105,M14,1.0
127716,PC_3,0.0
6396,MDA_MB_231,0.0
757804,CCRF_CEM,1.0
124463,NCI_H226,0.0
51143,EKVX,0.0
754366,SNB_19,1.0
83142,HS578T,0.0
249992,SF_268,0.0
760764,OVCAR_3,0.0
276382,NCI_ADR_RES,1.0
63878,EKVX,0.0
757348,HL_60,0.0
754366,OVCAR_8,1.0
606498,IGROV1,0.0
735037,NCI_H23,1.0
139105,K_562,1.0
697887,BT_549,0.0
118218,SK_OV_3,1.0
757087,KM12,0.0
163501,SK_OV_3,0.0
51143,A498,1.0
710270,CAKI_1,1.0
681634,SF_539,1.0
264137,PC_3,0.0
134033,T47D,1.0
683558,HOP_62,1.0
681633,CAKI_1,1.0
329680,DU_145,1.0
755384,HL_60,1.0
740645,HOP_92,0.0
63984,MDA_MB_231,1.0
125066,HOP_62,1.0
759155,HOP_92,1.0
637651,MDA_MB_435,0.0
740521,NCI_H522,1.0
759155,SNB_19,1.0
271674,NCI_H226,0.0
755384,HCT_15,0.0
281612,RXF_393,0.0
758251,HCT_116,1.0
364830,IGROV1,0.0
363812,CAKI_1,1.0
73754,U251,0.0
287459,CAKI_1,1.0
145668,OVCAR_8,1.0
95466,HL_60,1.0
337766,U251,1.0
374551,MDA_N,1.0
32065,HS578T,0.0
681642,A498,0.0
740268,SW_620,1.0
109724,SNB_75,1.0
757348,HCT_116,1.0
759155,HT29,0.0
740,OVCAR_8,1.0
79037,PC_3,0.0
740645,HOP_62,1.0
681636,SNB_75,1.0
256942,MDA_MB_231,0.0
694501,MALME_3M,1.0
249992,SF_295,1.0
759878,SF_539,1.0
14229,HCC_2998,1.0
754771,SNB_19,0.0
118994,SK_MEL_2,0.0
3088,KM12,0.0
134727,EKVX,0.0
756660,T47D,0.0
681636,RXF_393,0.0
619232,HCT_15,0.0
783107,RPMI_8226,0.0
95382,786_0,1.0
758423,SF_268,0.0
681637,PC_3,0.0
343499,RXF_393,0.0
9706,SNB_19,0.0
758251,SNB_19,0.0
109724,MDA_MB_231,0.0
279836,EKVX,0.0
1895,NCI_H522,1.0
348948,HL_60,1.0
606499,A498,0.0
752840,CCRF_CEM,0.0
752,HT29,1.0
303812,MDA_N,0.0
134679,COLO205,0.0
736493,HOP_62,1.0
19893,IGROV1,1.0
610457,UACC_257,0.0
269148,OVCAR_8,0.0
754230,MDA_N,0.0
682298,DU_145,1.0
681637,HL_60,1.0
709237,HCT_15,0.0
765396,HL_60,1.0
269148,HT29,0.0
627505,BT_549,1.0
71851,SK_MEL_2,0.0
73754,A549,0.0
606170,BT_549,0.0
683555,EKVX,0.0
143020,HOP_62,1.0
740268,OVCAR_4,0.0
125066,DU_145,0.0
82151,SN12C,1.0
182986,OVCAR_5,0.0
363812,EKVX,0.0
768112,CAKI_1,1.0
639174,CCRF_CEM,1.0
301739,TK_10,0.0
83142,A549,1.0
320846,NCI_H322M,0.0
753686,SK_MEL_2,0.0
132313,NCI_ADR_RES,0.0
71261,SF_295,1.0
734294,T47D,1.0
95382,OVCAR_3,0.0
89201,SF_268,0.0
118218,SF_539,0.0
281612,SW_620,1.0
249910,RXF_393,1.0
124463,NCI_H522,1.0
740,NCI_H226,0.0
218321,BT_549,0.0
63878,SK_MEL_2,0.0
85998,CCRF_CEM,0.0
609699,OVCAR_4,0.0
295500,SK_MEL_5,1.0
154948,OVCAR_5,0.0
351710,UACC_257,0.0
302991,RXF_393,1.0
172112,NCI_H226,0.0
619232,MDA_N,0.0
633782,NCI_H322M,0.0
105132,SNB_75,1.0
352122,SK_MEL_28,0.0
606869,HOP_92,1.0
295499,HOP_62,1.0
164011,786_0,1.0
77213,SF_539,0.0
606497,NCI_ADR_RES,1.0
138783,NCI_H522,0.0
314622,DU_145,1.0
107124,U251,1.0
681641,HS578T,0.0
736624,M14,1.0
639186,UACC_257,0.0
681635,SF_295,1.0
172112,HCT_15,0.0
735037,SR,1.0
759614,NCI_H23,1.0
755384,NCI_H322M,0.0
354646,BT_549,0.0
314622,SNB_19,0.0
27640,BT_549,1.0
374028,OVCAR_5,0.0
14229,SK_MEL_2,1.0
71261,IGROV1,0.0
105014,SF_268,0.0
141549,HCT_116,1.0
694501,MDA_N,0.0
111533,K_562,0.0
71261,SK_MEL_5,0.0
643833,DU_145,1.0
100880,MOLT_4,1.0
606170,SK_OV_3,0.0
167780,SK_MEL_5,1.0
759614,SF_295,1.0
681645,NCI_ADR_RES,0.0
363812,UACC_257,0.0
95678,IGROV1,1.0
618939,PC_3,0.0
740521,SK_MEL_2,0.0
757098,EKVX,0.0
791785,HS578T,0.0
755384,SW_620,0.0
94600,A498,1.0
606986,OVCAR_4,0.0
169780,NCI_H226,1.0
24559,CAKI_1,1.0
683557,UO_31,1.0
706744,NCI_H226,0.0
8806,A549,1.0
758667,SK_MEL_2,0.0
759857,SK_MEL_5,1.0
681643,KM12,0.0
724998,SNB_75,0.0
606172,A498,0.0
34462,MDA_N,0.0
26271,MDA_MB_435,0.0
79037,SK_MEL_5,0.0
184692,KM12,1.0
603076,MCF7,0.0
14229,LOXIMVI,1.0
606497,SF_539,1.0
757348,ACHN,0.0
249910,T47D,1.0
352122,IGROV1,1.0
627505,SF_539,1.0
768593,HCT_116,0.0
126771,NCI_H322M,0.0
83142,OVCAR_8,1.0
357704,KM12,0.0
698037,HCC_2998,1.0
343499,UACC_257,0.0
603076,ACHN,1.0
163501,M14,0.0
127716,KM12,0.0
352122,NCI_H23,1.0
95466,EKVX,0.0
610456,SF_295,1.0
25154,HCT_116,0.0
755,MDA_MB_231,0.0
153353,SK_OV_3,0.0
755384,UO_31,1.0
268242,UACC_62,0.0
754771,OVCAR_5,0.0
344007,OVCAR_8,0.0
606173,SF_539,1.0
606869,SN12C,1.0
724998,OVCAR_4,0.0
354258,MDA_N,0.0
25154,TK_10,0.0
105014,HCT_15,0.0
762,UO_31,0.0
366140,PC_3,0.0
762,ACHN,1.0
104800,HOP_92,0.0
132313,CAKI_1,1.0
102627,KM12,0.0
616348,NCI_H23,1.0
3088,HS578T,0.0
24559,HCC_2998,1.0
123127,MDA_N,0.0
618939,UACC_62,1.0
603077,IGROV1,0.0
656889,A549,0.0
32065,DU_145,1.0
369395,UO_31,1.0
683558,OVCAR_4,0.0
697912,NCI_H322M,0.0
82151,SK_MEL_28,0.0
314622,BT_549,0.0
754365,ACHN,1.0
725776,IGROV1,0.0
681637,LOXIMVI,1.0
107124,OVCAR_4,0.0
616348,SK_MEL_28,0.0
610459,UACC_257,0.0
6396,OVCAR_8,0.0
363812,M14,0.0
758230,HT29,1.0
63878,COLO205,0.0
82151,PC_3,0.0
355644,MCF7,1.0
754230,NCI_ADR_RES,1.0
681632,SK_MEL_5,1.0
758423,SNB_75,0.0
603074,M14,1.0
772992,COLO205,0.0
754230,A549,1.0
613327,SK_MEL_28,0.0
19893,K_562,1.0
164011,HS578T,0.0
326231,UO_31,0.0
344007,SF_268,1.0
681646,KM12,0.0
182986,COLO205,0.0
758671,MDA_N,0.0
789797,SNB_19,0.0
758230,CCRF_CEM,1.0
141540,HCC_2998,0.0
19893,MALME_3M,0.0
606986,SF_268,1.0
281612,SK_OV_3,0.0
409962,MDA_N,0.0
643833,SF_268,1.0
754230,ACHN,1.0
256942,NCI_H460,1.0
683557,HT29,0.0
606985,SK_MEL_28,0.0
725776,MDA_MB_435,1.0
352299,KM12,1.0
719627,OVCAR_3,0.0
344007,MDA_MB_231,0.0
618939,OVCAR_5,0.0
118218,UO_31,1.0
355644,M14,0.0
772992,MOLT_4,0.0
167780,OVCAR_4,0.0
759263,UACC_62,1.0
755841,SW_620,1.0
603077,NCI_ADR_RES,0.0
756660,A498,1.0
759263,NCI_H522,1.0
629971,UACC_257,0.0
355644,DU_145,1.0
758230,SK_MEL_5,1.0
682298,TK_10,0.0
753686,HCT_15,0.0
789797,IGROV1,0.0
178248,OVCAR_3,0.0
279836,SN12C,1.0
736493,NCI_ADR_RES,1.0
606869,LOXIMVI,0.0
719276,HL_60,1.0
27640,UO_31,1.0
352122,M14,1.0
740,SNB_75,0.0
740645,K_562,1.0
368390,SF_295,1.0
759857,TK_10,0.0
139105,ACHN,0.0
606173,OVCAR_4,0.0
249992,TK_10,0.0
143095,MDA_MB_231,0.0
143020,UACC_62,1.0
34462,OVCAR_3,0.0
783107,T47D,1.0
256927,SN12C,0.0
681634,SK_MEL_5,1.0
784722,TK_10,0.0
758706,OVCAR_3,0.0
603071,HCT_116,1.0
134033,MDA_MB_231,0.0
95678,A498,1.0
105132,COLO205,0.0
755985,MALME_3M,0.0
125066,HT29,0.0
8806,NCI_H522,1.0
603074,HOP_62,1.0
634724,SNB_19,1.0
724998,LOXIMVI,0.0
26271,M14,0.0
616348,HT29,0.0
122819,HCT_116,0.0
755985,EKVX,0.0
63878,UACC_62,1.0
629971,HT29,0.0
752,RXF_393,1.0
682298,IGROV1,1.0
105014,OVCAR_5,1.0
708298,A498,0.0
633782,NCI_ADR_RES,0.0
85998,ACHN,0.0
789797,RPMI_8226,1.0
63984,SF_295,0.0
759263,MDA_N,0.0
134033,MCF7,1.0
619232,T47D,1.0
308847,MOLT_4,1.0
63984,HL_60,1.0
681644,SNB_19,1.0
756717,SF_539,1.0
681632,SF_268,1.0
218321,SK_MEL_28,0.0
606869,MCF7,1.0
725776,MDA_MB_231,0.0
706744,RPMI_8226,1.0
8806,OVCAR_8,0.0
526598,SK_MEL_28,1.0
296934,M14,1.0
3088,OVCAR_4,0.0
606172,SF_295,0.0
139105,MDA_N,1.0
681636,SK_MEL_28,0.0
63878,HOP_92,1.0
637037,ACHN,1.0
736198,SK_MEL_2,0.0
63984,SR,0.0
118218,OVCAR_8,1.0
14229,CCRF_CEM,1.0
45388,U251,0.0
100880,MALME_3M,0.0
326231,HT29,0.0
14229,OVCAR_5,0.0
760419,T47D,1.0
606986,RXF_393,1.0
27640,NCI_H460,1.0
95466,UACC_62,1.0
681635,A549,1.0
349174,RXF_393,0.0
148958,TK_10,0.0
71851,NCI_H226,0.0
755880,ACHN,1.0
184692,HCT_15,1.0
752,UACC_62,1.0
249910,HT29,0.0
633782,SK_OV_3,1.0
759195,A498,1.0
760419,NCI_H522,1.0
735037,SW_620,1.0
643833,U251,1.0
363812,OVCAR_3,0.0
100880,SF_268,1.0
56410,RPMI_8226,0.0
301739,COLO205,0.0
365798,ACHN,0.0
629971,DU_145,1.0
363812,HCT_116,1.0
755384,RXF_393,0.0
167780,SK_OV_3,0.0
754230,A498,0.0
143095,COLO205,0.0
9706,COLO205,0.0
268242,IGROV1,1.0
736198,HOP_62,1.0
328410,NCI_H460,1.0
95441,MDA_MB_435,0.0
736202,RPMI_8226,1.0
627505,UO_31,0.0
681646,MDA_MB_435,0.0
754230,HT29,1.0
295501,SK_OV_3,0.0
296934,HS578T,0.0
752,TK_10,1.0
681644,SF_539,1.0
374028,OVCAR_4,0.0
153353,MDA_MB_231,0.0
757098,SK_MEL_5,0.0
6396,SF_295,1.0
755384,OVCAR_8,1.0
757087,PC_3,0.0
606170,M14,0.0
606170,MOLT_4,1.0
681643,M14,1.0
71795,RXF_393,0.0
616348,UACC_257,0.0
266046,K_562,1.0
132483,NCI_H226,0.0
14229,OVCAR_4,1.0
603076,NCI_H226,0.0
681637,CAKI_1,1.0
156303,MCF7,1.0
271674,UO_31,0.0
606986,UO_31,1.0
249910,NCI_H322M,0.0
156303,NCI_H522,1.0
107124,NCI_H226,1.0
63984,MDA_MB_435,1.0
409962,CAKI_1,0.0
629971,SF_539,1.0
343499,SNB_75,1.0
747856,T47D,0.0
754230,MOLT_4,1.0
295500,SK_MEL_2,0.0
125066,IGROV1,0.0
754230,T47D,0.0
249910,UACC_62,1.0
681641,ACHN,1.0
673596,SNB_75,1.0
623017,OVCAR_8,1.0
606499,SNB_75,1.0
639174,NCI_H522,1.0
753686,COLO205,0.0
95678,OVCAR_4,0.0
169780,U251,0.0
760764,SW_620,1.0
681641,HT29,0.0
768593,SN12C,0.0
740521,SF_539,1.0
760764,SNB_75,1.0
681646,NCI_H322M,0.0
756717,OVCAR_8,1.0
409962,PC_3,0.0
102627,SF_268,1.0
71851,TK_10,1.0
14229,SN12C,0.0
683557,A498,0.0
8806,TK_10,0.0
249910,M14,1.0
681636,NCI_ADR_RES,1.0
14229,NCI_ADR_RES,0.0
127716,786_0,0.0
702294,T47D,0.0
95678,NCI_ADR_RES,1.0
784722,HS578T,0.0
721517,SF_268,0.0
755880,SN12C,1.0
184692,NCI_H522,0.0
768112,KM12,0.0
178248,SK_OV_3,0.0
51143,TK_10,0.0
791785,SW_620,0.0
268242,HCT_116,1.0
329680,RPMI_8226,0.0
353451,MALME_3M,0.0
610458,HOP_92,0.0
268242,MDA_MB_435,1.0
526598,HT29,1.0
755384,T47D,0.0
374551,DU_145,0.0
754365,MDA_N,0.0
740645,HCC_2998,0.0
683558,HCT_116,1.0
710270,HT29,1.0
118218,NCI_H522,0.0
107124,SNB_19,1.0
249910,MDA_N,0.0
344007,KM12,0.0
755384,RPMI_8226,0.0
82151,A498,0.0
368390,BT_549,0.0
26271,BT_549,0.0
618939,CCRF_CEM,1.0
609699,LOXIMVI,1.0
266046,OVCAR_5,0.0
27640,UACC_62,1.0
757087,K_562,0.0
758230,KM12,0.0
145668,OVCAR_4,0.0
329680,SNB_75,1.0
606172,TK_10,0.0
246131,EKVX,0.0
267469,HL_60,1.0
109724,SN12C,0.0
755880,TK_10,0.0
352122,PC_3,1.0
266046,COLO205,0.0
673596,HCT_116,1.0
758251,SK_MEL_28,0.0
740645,M14,1.0
784722,LOXIMVI,1.0
153353,HCC_2998,0.0
178248,HCC_2998,0.0
753686,M14,0.0
681633,UACC_62,1.0
249992,786_0,1.0
681644,NCI_H23,1.0
95382,A498,0.0
95441,A498,0.0
94600,RPMI_8226,1.0
757036,NCI_H322M,0.0
752840,OVCAR_5,1.0
63984,BT_549,1.0
757804,NCI_H460,1.0
755880,HCC_2998,0.0
95466,PC_3,0.0
71851,RXF_393,0.0
308847,SK_MEL_28,0.0
124463,MCF7,0.0
623017,A498,0.0
606498,OVCAR_4,0.0
740521,HCC_2998,1.0
337766,SR,1.0
374551,HOP_92,1.0
368390,SF_268,1.0
79037,CCRF_CEM,1.0
639186,SK_OV_3,0.0
756717,SK_MEL_5,1.0
756717,OVCAR_4,0.0
296934,HCC_2998,0.0
269148,RPMI_8226,1.0
184692,CCRF_CEM,1.0
767125,MDA_N,0.0
606172,MOLT_4,1.0
681640,NCI_H522,0.0
357704,NCI_H226,1.0
791785,TK_10,0.0
757348,CCRF_CEM,1.0
681642,LOXIMVI,1.0
296934,OVCAR_5,0.0
736624,NCI_H460,1.0
303812,K_562,1.0
754366,HS578T,0.0
681635,SF_539,1.0
63984,SN12C,1.0
343499,IGROV1,0.0
109724,SK_MEL_2,0.0
369395,UACC_62,1.0
633782,UO_31,0.0
736624,KM12,0.0
752,IGROV1,0.0
83142,NCI_H23,1.0
71795,U251,1.0
683556,SF_539,1.0
25154,IGROV1,0.0
95382,MDA_N,0.0
603074,BT_549,0.0
760419,SK_MEL_5,0.0
134679,SNB_75,1.0
755384,NCI_H226,0.0
89201,A549,0.0
295501,NCI_H522,1.0
603076,SF_295,1.0
79037,HOP_92,0.0
337766,KM12,1.0
758667,LOXIMVI,1.0
737518,PC_3,0.0
755384,HOP_62,1.0
148958,HL_60,0.0
682298,UACC_62,1.0
706744,HCT_116,1.0
719276,HT29,0.0
606497,HS578T,0.0
706744,HCC_2998,0.0
734294,NCI_ADR_RES,1.0
281612,CCRF_CEM,1.0
610458,BT_549,0.0
153353,TK_10,0.0
752,SN12C,0.0
638066,NCI_H226,1.0
56410,U251,1.0
681637,SW_620,1.0
302991,NCI_ADR_RES,1.0
758255,OVCAR_4,0.0
264137,SN12C,1.0
364830,SR,1.0
51143,PC_3,0.0
127716,RPMI_8226,0.0
163501,HCT_116,1.0
218321,SK_OV_3,0.0
681641,HL_60,1.0
296934,SF_539,1.0
710270,OVCAR_4,0.0
95466,SK_OV_3,0.0
354646,T47D,0.0
95678,PC_3,0.0
369395,SK_OV_3,1.0
354646,CCRF_CEM,0.0
281612,TK_10,1.0
105132,NCI_ADR_RES,1.0
132313,MALME_3M,0.0
287459,HCT_116,1.0
85998,LOXIMVI,0.0
752,MDA_MB_435,1.0
754365,UO_31,1.0
301739,ACHN,1.0
740,UACC_257,0.0
757036,UACC_62,1.0
637651,SK_MEL_5,0.0
784722,CAKI_1,0.0
14229,SF_295,1.0
789797,MDA_MB_231,0.0
123127,ACHN,1.0
610457,MDA_MB_435,0.0
633782,SK_MEL_5,0.0
104800,NCI_ADR_RES,1.0
656889,HT29,0.0
740,LOXIMVI,1.0
9706,HCT_116,0.0
124463,UACC_62,0.0
302991,EKVX,0.0
337766,M14,0.0
353451,IGROV1,0.0
32065,U251,1.0
755880,786_0,1.0
681642,CCRF_CEM,1.0
132313,LOXIMVI,1.0
249910,SW_620,1.0
759857,HCT_15,0.0
757098,SF_295,1.0
681638,RXF_393,1.0
681635,U251,1.0
148958,COLO205,1.0
759155,A549,1.0
79037,SF_295,1.0
681642,HCC_2998,0.0
758667,HCC_2998,0.0
281612,SN12C,1.0
63878,NCI_H460,1.0
673596,SF_295,1.0
791785,PC_3,0.0
79037,HCT_15,1.0
374551,HCC_2998,0.0
767125,NCI_H522,0.0
610457,IGROV1,0.0
698037,M14,0.0
758706,SN12C,1.0
789797,CCRF_CEM,0.0
295501,RPMI_8226,1.0
156303,IGROV1,0.0
681640,MDA_MB_435,0.0
736493,NCI_H460,1.0
758230,CAKI_1,1.0
352299,MCF7,0.0
100880,RPMI_8226,0.0
303812,HCT_15,0.0
269148,NCI_H460,1.0
681638,PC_3,0.0
606170,KM12,0.0
606869,M14,1.0
85998,HCT_116,0.0
616348,NCI_H322M,0.0
38721,BT_549,0.0
606170,HOP_62,0.0
760764,SK_MEL_28,0.0
656889,BT_549,1.0
639186,NCI_H522,0.0
629971,NCI_H460,1.0
759155,SK_MEL_28,0.0
610457,NCI_H226,0.0
606172,SN12C,1.0
51143,SNB_75,0.0
735037,UACC_62,1.0
118218,NCI_H23,1.0
164011,MDA_MB_231,0.0
3088,BT_549,0.0
758667,RPMI_8226,1.0
241240,SK_OV_3,0.0
271674,NCI_H522,1.0
619232,ACHN,1.0
681641,TK_10,0.0
623017,786_0,0.0
736493,NCI_H522,1.0
681646,OVCAR_4,0.0
355644,MOLT_4,1.0
755841,SF_539,1.0
154948,HOP_92,0.0
759857,HS578T,0.0
681633,UO_31,1.0
638066,MALME_3M,1.0
759263,SNB_75,1.0
264137,MCF7,0.0
681643,HT29,0.0
765396,HCT_116,0.0
697912,U251,0.0
736493,SNB_19,1.0
352122,A498,0.0
348948,NCI_H522,0.0
344007,RXF_393,0.0
740,HCC_2998,1.0
256942,A498,0.0
134727,SK_MEL_5,1.0
637651,SR,1.0
697887,786_0,0.0
107124,UO_31,1.0
681643,SK_OV_3,1.0
135758,SK_MEL_2,0.0
303812,RPMI_8226,1.0
26980,NCI_H460,1.0
758667,NCI_ADR_RES,0.0
163501,NCI_H460,1.0
759155,SF_295,1.0
753686,DU_145,0.0
95466,SW_620,1.0
267469,HOP_92,1.0
740645,SNB_75,0.0
256439,SNB_19,1.0
768112,HL_60,1.0
681637,SNB_19,1.0
603071,BT_549,0.0
754771,NCI_H460,1.0
105014,T47D,0.0
73754,NCI_H322M,0.0
122819,SNB_19,1.0
606497,MDA_MB_231,0.0
326231,BT_549,0.0
79037,EKVX,0.0
134679,MDA_MB_435,0.0
1895,NCI_H226,0.0
71851,K_562,1.0
374028,MOLT_4,1.0
256942,MOLT_4,1.0
366140,SK_MEL_28,0.0
681640,K_562,1.0
139105,UACC_257,0.0
352299,T47D,1.0
132313,NCI_H322M,0.0
328410,MOLT_4,1.0
118218,UACC_62,0.0
241240,SF_539,1.0
1390,NCI_H522,1.0
759195,HCT_15,0.0
344007,NCI_H226,0.0
681643,HCT_116,1.0
683556,SK_OV_3,0.0
320846,SF_539,1.0
789797,HCT_15,0.0
287459,UO_31,1.0
736201,NCI_H460,1.0
637651,T47D,1.0
95678,SNB_19,0.0
51143,U251,1.0
95441,A549,0.0
95441,SNB_19,0.0
268242,SW_620,1.0
79037,HL_60,1.0
141540,RPMI_8226,1.0
302991,LOXIMVI,1.0
762,SK_MEL_5,0.0
337766,OVCAR_3,0.0
736202,MALME_3M,0.0
740268,IGROV1,0.0
765775,OVCAR_8,1.0
266046,EKVX,0.0
281612,HOP_92,0.0
105014,NCI_H23,1.0
606497,NCI_H23,1.0
759263,SF_539,1.0
760764,BT_549,0.0
153353,786_0,1.0
134727,HS578T,0.0
681645,HT29,0.0
123127,NCI_H322M,0.0
105132,SK_MEL_28,0.0
167780,MCF7,1.0
25154,SK_MEL_28,0.0
719276,U251,0.0
182986,A498,0.0
758612,SW_620,0.0
256439,EKVX,0.0
760419,CAKI_1,0.0
606498,786_0,1.0
752840,SR,1.0
73754,EKVX,0.0
681640,MDA_N,0.0
709237,OVCAR_3,0.0
709237,SK_MEL_5,1.0
246131,K_562,1.0
83142,RPMI_8226,1.0
634724,TK_10,0.0
354258,NCI_H460,1.0
618939,HCC_2998,0.0
89201,K_562,1.0
374028,SNB_75,1.0
256942,UO_31,0.0
256927,UACC_257,0.0
734294,SNB_75,0.0
603076,HL_60,1.0
83142,HCT_116,1.0
754230,UACC_62,1.0
63984,SF_539,1.0
758612,OVCAR_5,0.0
683557,CAKI_1,1.0
755985,MCF7,0.0
320846,OVCAR_4,0.0
353451,ACHN,1.0
765396,SF_268,1.0
681636,SK_MEL_5,1.0
619232,A549,0.0
83142,OVCAR_3,0.0
768112,HCC_2998,0.0
83142,UO_31,0.0
758230,786_0,1.0
344007,NCI_H460,1.0
308847,SF_539,1.0
365798,U251,0.0
755841,CAKI_1,0.0
167780,NCI_H23,1.0
708298,DU_145,1.0
784722,T47D,1.0
638066,UACC_62,0.0
1895,SF_295,1.0
143095,OVCAR_3,0.0
643833,HL_60,1.0
656889,SF_539,1.0
681646,UO_31,1.0
141549,SNB_19,1.0
681634,HOP_62,1.0
343499,RPMI_8226,1.0
765775,MCF7,1.0
246131,RXF_393,0.0
8806,NCI_H226,0.0
139105,SK_OV_3,0.0
736198,MDA_N,0.0
758612,HCT_116,1.0
143020,ACHN,1.0
603071,SF_539,1.0
768593,MALME_3M,1.0
694501,HT29,0.0
85998,SF_539,0.0
734294,SF_295,1.0
176323,HOP_62,1.0
755841,OVCAR_5,1.0
73754,SK_OV_3,0.0
107124,SR,1.0
95382,RXF_393,0.0
702294,OVCAR_8,0.0
267469,SR,1.0
638066,HT29,0.0
643833,OVCAR_8,0.0
740645,MCF7,1.0
95441,MDA_N,0.0
111533,HOP_92,1.0
681640,A549,1.0
755,DU_145,1.0
24559,LOXIMVI,1.0
756717,DU_145,0.0
627168,RXF_393,0.0
71795,DU_145,1.0
303812,TK_10,0.0
682298,NCI_H322M,0.0
95466,BT_549,1.0
759614,HT29,0.0
681633,K_562,1.0
123127,NCI_ADR_RES,0.0
122819,A498,0.0
355644,SNB_75,1.0
683558,DU_145,1.0
256439,NCI_H460,1.0
329680,MCF7,1.0
754365,MDA_MB_435,0.0
109724,RPMI_8226,1.0
352122,UACC_257,0.0
760419,OVCAR_4,0.0
125066,786_0,1.0
118994,MDA_MB_435,1.0
752840,SK_MEL_2,0.0
1895,MCF7,1.0
754771,HL_60,0.0
755880,MDA_N,0.0
71795,NCI_H322M,1.0
38721,KM12,1.0
759878,BT_549,1.0
633782,SNB_75,1.0
266046,UACC_62,0.0
365798,SK_OV_3,0.0
709237,A549,1.0
83142,NCI_H460,1.0
757036,HCT_116,1.0
694501,DU_145,0.0
269148,NCI_H23,1.0
38721,HCT_116,1.0
767125,MALME_3M,0.0
107124,IGROV1,0.0
772992,NCI_H23,0.0
102627,MALME_3M,0.0
757804,K_562,0.0
765775,SF_268,1.0
338947,SF_295,1.0
63984,NCI_H23,0.0
409962,NCI_H322M,0.0
109724,RXF_393,0.0
249910,EKVX,0.0
154948,IGROV1,0.0
107124,HCT_15,0.0
38721,A498,0.0
740268,SN12C,1.0
135758,NCI_H23,1.0
734294,HOP_92,0.0
374028,IGROV1,0.0
606170,SF_295,0.0
45388,K_562,1.0
111533,U251,1.0
303812,DU_145,1.0
755384,SN12C,1.0
118994,SNB_75,0.0
24559,MALME_3M,1.0
627168,MALME_3M,0.0
264137,OVCAR_4,0.0
526598,SK_MEL_5,1.0
789797,OVCAR_8,0.0
312887,A498,0.0
752,HOP_62,1.0
637037,HT29,0.0
681637,SR,1.0
354258,NCI_H226,1.0
735037,A549,0.0
352299,NCI_H226,1.0
755384,MCF7,1.0
681641,UACC_257,0.0
73754,SK_MEL_28,0.0
308847,HOP_62,0.0
758706,RPMI_8226,0.0
656889,NCI_H522,1.0
271674,HCT_116,1.0
279836,SR,1.0
132483,SW_620,1.0
352122,MCF7,1.0
302991,SK_MEL_28,0.0
102627,SR,1.0
256927,PC_3,0.0
736624,T47D,1.0
256942,SF_539,1.0
754771,SN12C,0.0
702294,RXF_393,0.0
105132,NCI_H226,0.0
354646,OVCAR_8,1.0
279836,MOLT_4,1.0
178248,UACC_257,0.0
154948,TK_10,0.0
353451,COLO205,0.0
736202,CAKI_1,0.0
610456,MALME_3M,0.0
767125,CAKI_1,1.0
409962,SK_MEL_28,0.0
329680,HCC_2998,0.0
281612,UACC_257,0.0
673596,RXF_393,1.0
737518,MOLT_4,1.0
118218,LOXIMVI,1.0
296934,U251,1.0
308847,BT_549,0.0
82151,SF_295,1.0
14229,HL_60,0.0
26271,HL_60,1.0
760764,SK_OV_3,0.0
638066,PC_3,0.0
109724,SW_620,1.0
184692,MALME_3M,0.0
266046,MDA_MB_231,0.0
681634,NCI_H522,1.0
757804,SF_539,1.0
174121,UACC_257,0.0
721517,OVCAR_4,0.0
337766,OVCAR_8,0.0
302991,MDA_MB_435,0.0
279836,SK_OV_3,1.0
125066,MCF7,0.0
276382,HS578T,1.0
83142,MDA_MB_231,0.0
683558,NCI_H322M,0.0
616348,MOLT_4,1.0
697887,T47D,0.0
681643,786_0,1.0
740,SK_OV_3,0.0
63984,NCI_H226,0.0
337766,PC_3,1.0
609699,NCI_ADR_RES,0.0
354258,KM12,0.0
606170,HCT_116,0.0
301739,HT29,0.0
681641,U251,1.0
38721,OVCAR_5,0.0
95382,LOXIMVI,1.0
681639,NCI_ADR_RES,1.0
759878,NCI_H226,1.0
754771,NCI_H226,0.0
354646,HL_60,0.0
606498,RXF_393,1.0
784722,NCI_H226,1.0
725776,MALME_3M,0.0
758423,M14,1.0
368390,786_0,1.0
767125,HOP_62,1.0
719276,NCI_ADR_RES,0.0
710270,HOP_92,0.0
637651,SNB_75,1.0
14229,NCI_H522,1.0
757348,SNB_19,0.0
759614,MDA_MB_231,1.0
681642,SR,1.0
759878,MALME_3M,0.0
784722,PC_3,0.0
737518,LOXIMVI,1.0
365798,HCT_15,1.0
757036,SN12C,1.0
758667,OVCAR_8,0.0
708298,K_562,0.0
178248,RXF_393,0.0
606986,SK_MEL_5,1.0
95441,SK_MEL_28,1.0
26980,NCI_H522,0.0
122819,MALME_3M,0.0
758230,OVCAR_4,0.0
719276,HOP_92,0.0
364830,HS578T,0.0
606869,HT29,1.0
354258,HS578T,0.0
95441,HCC_2998,0.0
1390,SF_539,0.0
610459,NCI_H522,1.0
364830,UACC_62,1.0
753686,HOP_62,0.0
303812,NCI_H460,1.0
1390,OVCAR_8,1.0
734294,MDA_N,0.0
606986,SK_MEL_28,0.0
314622,RPMI_8226,0.0
1895,UO_31,0.0
637651,RPMI_8226,0.0
118994,SR,1.0
241240,SK_MEL_2,0.0
73754,SK_MEL_5,0.0
